거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
24000,2004,2015,불당동,대동다숲,1,24,84.7824,820,44133,2
28000,2004,2015,불당동,대동다숲,1,24,84.7824,820,44133,8
35500,2004,2015,불당동,대원칸타빌,1,26,133.852,787,44133,11
41000,2004,2015,불당동,동일하이빌,1,28,139.85,750,44133,2
52105,2011,2015,불당동,펜타포트(101동102동),1,28,140.011,1292,44133,34
31000,2004,2015,불당동,대원칸타빌,1,29,84.902,787,44133,15
28600,2004,2015,불당동,대원칸타빌,1,29,84.902,787,44133,7
28950,2004,2015,불당동,대동다숲,1,29,74.7797,820,44133,14
35700,2004,2015,불당동,호반리젠시빌스위트,1,30,146.372,780,44133,1
27500,2004,2015,불당동,대원칸타빌,1,30,84.902,787,44133,5
48000,2004,2015,불당동,불당아이파크,1,31,134.31,757,44133,11
28800,2004,2015,불당동,대동다숲,1,31,84.9722,820,44133,13
13500,1994,2015,신당동,조승,1,15,84.99,377-10,44133,2
12000,1997,2015,성환읍 성월리,현대한솔,1,23,84.96,150,44133,11
9150,1998,2015,성환읍 매주리,성환부영,1,3,49.92,183,44133,4
16000,2005,2015,성환읍 매주리,부영,1,6,84.9643,244-13,44133,8
9000,1989,2015,성환읍 매주리,미성,1,12,64.16,314-1,44133,4
24561,2009,2015,성환읍 매주리,천안성환e-편한세상,1,13,100.3111,182-10,44133,3
17300,2005,2015,성환읍 매주리,부영,1,16,84.9643,244-13,44133,5
9700,1998,2015,성환읍 매주리,성환부영,1,18,49.92,183,44133,10
8800,1993,2015,성환읍 매주리,혜성,1,18,71.59,425-11,44133,1
31884,2009,2015,성환읍 매주리,천안성환e-편한세상,1,21,125.6419,182-10,44133,9
21900,2009,2015,성환읍 매주리,천안성환e-편한세상,1,21,84.9544,182-10,44133,13
23824,2009,2015,성환읍 매주리,천안성환e-편한세상,1,21,100.3111,182-10,44133,2
12000,1998,2015,성환읍 매주리,성환부영,1,26,59.76,183,44133,2
8350,1998,2015,성환읍 매주리,성환부영,1,28,49.92,183,44133,1
22000,2009,2015,성환읍 매주리,천안성환e-편한세상,1,28,84.9544,182-10,44133,14
19500,2006,2015,성환읍 매주리,부영사랑으로,1,29,84.8872,244-5,44133,6
20900,2009,2015,성환읍 매주리,천안성환e-편한세상,1,30,84.8965,182-10,44133,5
10500,1998,2015,성환읍 매주리,성환부영,1,31,49.92,183,44133,4
8000,2001,2015,성환읍 율금리,두진그린힐,1,2,59.98,773,44133,1
8500,2001,2015,성환읍 율금리,두진그린힐,1,3,59.735,773,44133,12
8000,2001,2015,성환읍 율금리,두진그린힐,1,6,59.98,773,44133,2
5300,2001,2015,성환읍 율금리,두진그린힐,1,8,38.6,773,44133,12
5100,2001,2015,성환읍 율금리,두진그린힐,1,14,38.6,773,44133,2
4900,2001,2015,성환읍 율금리,두진그린힐,1,19,38.6,773,44133,12
5550,2001,2015,성환읍 율금리,두진그린힐,1,20,38.6,773,44133,11
5500,2001,2015,성환읍 율금리,두진그린힐,1,21,38.6,773,44133,11
7100,1998,2015,성환읍 율금리,이화,1,24,58.728,447-2,44133,5
5600,2001,2015,성환읍 율금리,두진그린힐,1,26,38.6,773,44133,4
9400,2001,2015,성환읍 율금리,두진그린힐,1,28,59.735,773,44133,6
7000,1998,2015,성환읍 율금리,이화,1,29,52.488,447-2,44133,6
9300,2001,2015,성환읍 율금리,두진그린힐,1,29,59.735,773,44133,11
5500,1993,2015,성환읍 송덕리,영흥,1,15,58.5,55-12,44133,1
6850,2003,2015,성환읍 수향리,한미래,1,2,49.8,466-5,44133,8
6850,2003,2015,성환읍 수향리,한미래,1,5,49.8,466-5,44133,4
6900,2003,2015,성환읍 수향리,한미래,1,12,49.8,466-5,44133,4
7200,2003,2015,성환읍 수향리,한미래,1,16,49.8,466-5,44133,10
7200,2003,2015,성환읍 수향리,한미래,1,19,49.8,466-5,44133,7
8150,2003,2015,성환읍 수향리,한미래,1,24,59.4,466-5,44133,3
9500,1993,2015,성거읍 천흥리,진성,1,13,59.88,533-5,44133,4
11500,1998,2015,성거읍 천흥리,장미근로복지,1,25,59.52,429,44133,9
5000,2000,2015,성거읍 오목리,금정샛별,1,2,36.54,58,44133,2
5400,2000,2015,성거읍 오목리,금정샛별,1,14,36.54,58,44133,7
6000,2000,2015,성거읍 오목리,금정샛별,1,20,36.54,58,44133,4
5400,2000,2015,성거읍 오목리,금정샛별,1,26,36.54,58,44133,3
5400,2000,2015,성거읍 오목리,금정샛별,1,29,36.54,58,44133,5
7500,1998,2015,성거읍 저리,삼일원앙,1,2,37.925,53-2,44133,6
10900,1997,2015,성거읍 저리,청호포도마을,1,3,59.58,1-3,44133,8
10400,1997,2015,성거읍 저리,청호포도마을,1,5,59.58,1-3,44133,8
13700,1997,2015,성거읍 저리,청호포도마을,1,6,75.24,1-3,44133,4
13700,1997,2015,성거읍 저리,청호포도마을,1,13,75.24,1-3,44133,10
6700,2004,2015,성거읍 저리,아느칸빌,1,14,39.06,26-7,44133,1
7600,1998,2015,성거읍 저리,삼일원앙,1,14,37.925,53-2,44133,6
13000,1997,2015,성거읍 저리,청호포도마을,1,15,75.24,1-3,44133,2
7400,1998,2015,성거읍 저리,삼일원앙,1,16,37.925,53-2,44133,9
7000,2004,2015,성거읍 저리,아느칸빌,1,19,39.06,26-7,44133,8
7730,2004,2015,성거읍 저리,아느칸빌,1,22,39.06,26-7,44133,7
11300,1997,2015,성거읍 저리,청호포도마을,1,27,59.58,1-3,44133,8
5400,2004,2015,성거읍 저리,아느칸빌,1,28,28.12,26-7,44133,8
7650,1998,2015,성거읍 저리,삼일원앙,1,29,37.925,53-2,44133,9
10600,1997,2015,성거읍 저리,청호포도마을,1,31,59.58,1-3,44133,3
8100,2003,2015,성거읍 문덕리,하늘빛,1,8,59.35,231-6,44133,10
8300,2003,2015,성거읍 문덕리,하늘빛,1,30,59.35,231-6,44133,4
2400,1996,2015,성거읍 요방리,육영원룸,1,7,27.6,160-22,44133,3
3000,1996,2015,성거읍 요방리,육영원룸,1,16,27.6,160-22,44133,3
3000,1996,2015,성거읍 요방리,육영원룸,1,16,27.6,160-22,44133,4
3000,1996,2015,성거읍 요방리,육영원룸,1,16,27.6,160-22,44133,4
2950,1996,2015,성거읍 요방리,육영원룸,1,16,27.6,160-22,44133,6
3400,1996,2015,성거읍 요방리,육영원룸,1,17,27.6,160-22,44133,3
3000,1996,2015,성거읍 요방리,육영원룸,1,22,27.6,160-22,44133,5
2900,1996,2015,성거읍 요방리,육영원룸,1,27,27.6,160-22,44133,6
2900,1996,2015,성거읍 요방리,육영원룸,1,27,27.6,160-22,44133,6
15500,1998,2015,성거읍 신월리,성거벽산,1,4,71.81,3-3,44133,3
17100,1998,2015,성거읍 신월리,성거벽산,1,9,84.98,3-3,44133,14
19000,2005,2015,성거읍 신월리,천안삼환나우빌,1,9,84.9132,2-26,44133,5
20400,2005,2015,성거읍 신월리,천안삼환나우빌,1,10,84.9132,2-26,44133,6
21700,2005,2015,성거읍 신월리,천안삼환나우빌,1,10,84.9132,2-26,44133,14
17000,1998,2015,성거읍 신월리,성거벽산,1,15,84.98,3-3,44133,1
16500,1998,2015,성거읍 신월리,성거벽산,1,19,84.98,3-3,44133,4
20700,2005,2015,성거읍 신월리,천안삼환나우빌,1,22,84.9132,2-26,44133,8
19500,2005,2015,성거읍 신월리,천안삼환나우빌,1,23,84.9132,2-26,44133,10
17000,1998,2015,성거읍 신월리,성거벽산,1,23,84.98,3-3,44133,5
13000,1998,2015,성거읍 신월리,성거벽산,1,24,59.99,3-3,44133,16
16000,1998,2015,성거읍 신월리,성거벽산,1,28,71.81,3-3,44133,4
9500,2010,2015,직산읍 군동리,희홍밸러-뷰,1,23,56.0499,39,44133,3
6400,1993,2015,직산읍 군서리,청호,1,16,58.97,428-3,44133,1
6000,1995,2015,직산읍 군서리,청호7차,1,19,55.84,428-5,44133,1
7000,1993,2015,직산읍 군서리,청호,1,24,58.97,428-3,44133,3
9150,1998,2015,직산읍 수헐리,직산부영,1,2,49.662,16-1,44133,12
9100,1998,2015,직산읍 수헐리,직산부영,1,27,49.662,16-1,44133,2
20000,2005,2015,직산읍 삼은리,직산세광엔리치빌1차1단지,1,2,84.9655,72-41,44133,12
12500,1993,2015,직산읍 삼은리,직산한도,1,4,69.7175,70,44133,1
17000,2005,2015,직산읍 삼은리,직산코아루,1,5,84.943,395,44133,4
5150,1990,2015,직산읍 삼은리,청림,1,13,33.66,72-19,44133,3
7800,1990,2015,직산읍 삼은리,일진,1,15,62.07,72-4,44133,4
13700,1995,2015,직산읍 삼은리,청호6차,1,19,59.765,59-7,44133,9
4980,1990,2015,직산읍 삼은리,청림,1,21,32.82,72-19,44133,4
8600,1990,2015,직산읍 삼은리,일진,1,22,77.16,72-4,44133,5
8000,1993,2015,직산읍 삼은리,직산한도,1,22,44.325,70,44133,6
19500,2005,2015,직산읍 삼은리,직산코아루,1,24,84.943,395,44133,3
20000,2005,2015,직산읍 삼은리,직산세광엔리치빌1차2단지,1,25,88.7628,74-3,44133,11
13300,1995,2015,직산읍 삼은리,청호6차,1,26,59.765,59-7,44133,13
13800,1995,2015,직산읍 삼은리,청호6차,1,29,59.765,59-7,44133,9
12200,1993,2015,직산읍 삼은리,직산한도,1,31,63.225,70,44133,11
6400,1997,2015,직산읍 상덕리,직산산호,1,14,49.8,107,44133,14
7200,1997,2015,직산읍 상덕리,직산산호,1,29,59.34,107,44133,1
10300,1992,2015,직산읍 부송리,청호4차,1,15,84.52,60-3,44133,2
7500,1992,2015,직산읍 부송리,청호4차,1,20,59.55,60-3,44133,3
7000,1995,2015,직산읍 부송리,청솔,1,27,59.94,152-16,44133,3
2500,1997,2015,직산읍 모시리,동보호수마을,1,6,25.725,253-38,44133,12
7350,1995,2015,직산읍 모시리,우성8차,1,12,49.71,206-13,44133,8
2500,1997,2015,직산읍 모시리,동보호수마을,1,13,25.725,253-38,44133,3
6850,1998,2015,직산읍 모시리,대림,1,15,39.95,242-5,44133,8
6750,1998,2015,직산읍 모시리,대림,1,17,39.95,242-5,44133,10
6300,1998,2015,직산읍 모시리,대림,1,19,39.95,242-5,44133,2
6900,1995,2015,직산읍 모시리,우성8차,1,19,49.71,206-13,44133,2
7400,1995,2015,직산읍 모시리,우성8차,1,19,49.71,206-13,44133,4
7000,1995,2015,직산읍 모시리,우성8차,1,26,49.71,206-13,44133,4
7200,1995,2015,직산읍 모시리,우성8차,1,27,49.71,206-13,44133,2
6950,1998,2015,직산읍 모시리,대림,1,28,39.95,242-5,44133,8
7500,1995,2015,직산읍 모시리,우성8차,1,31,49.71,206-13,44133,11
7000,1996,2015,입장면 하장리,연합초원,1,5,53.82,84,44133,5
5500,1999,2015,입장면 도림리,한성,1,3,39.512,341-1,44133,3
5500,1999,2015,입장면 도림리,한성,1,3,39.512,341-1,44133,5
7300,1999,2015,입장면 도림리,한성,1,23,59.764,341-1,44133,4
6500,1992,2015,입장면 신덕리,연합,1,3,59.52,200-21,44133,1
4550,1992,2015,입장면 신덕리,연합,1,5,66.51,200-21,44133,6
21500,2005,2015,와촌동,신동아파밀리에,2,5,84.9816,173,44133,5
22700,2005,2015,와촌동,신동아파밀리에,2,9,84.9816,173,44133,6
21500,2005,2015,와촌동,신동아파밀리에,2,17,84.9816,173,44133,13
6400,1990,2015,성정동,화승,2,3,47.02,659-1,44133,4
6400,1990,2015,성정동,화승,2,5,47.02,659-1,44133,4
17900,1994,2015,성정동,선경,2,5,84.9,823,44133,12
11900,1991,2015,성정동,주공6-3,2,5,46.99,789,44133,5
17400,2014,2015,성정동,해피드림2차,2,6,42.36,1474,44133,6
11000,1988,2015,성정동,주공5-2,2,6,39.69,717,44133,3
17500,2014,2015,성정동,해피드림2차,2,9,42.64,1474,44133,9
17500,2014,2015,성정동,해피드림2차,2,9,42.64,1474,44133,8
17600,2014,2015,성정동,해피드림2차,2,9,42.36,1474,44133,10
17500,2014,2015,성정동,해피드림2차,2,9,42.36,1474,44133,7
6400,1990,2015,성정동,화승,2,10,47.02,659-1,44133,4
6800,1990,2015,성정동,화승,2,10,47.02,659-1,44133,2
6800,1990,2015,성정동,화승,2,10,47.02,659-1,44133,2
7200,1990,2015,성정동,화승,2,10,54.21,659-1,44133,3
6800,1990,2015,성정동,화승,2,10,47.02,659-1,44133,2
6400,1990,2015,성정동,화승,2,12,47.02,659-1,44133,4
6400,1990,2015,성정동,화승,2,12,47.02,659-1,44133,4
6800,1990,2015,성정동,화승,2,12,47.02,659-1,44133,3
6800,1990,2015,성정동,화승,2,12,47.02,659-1,44133,2
6400,1990,2015,성정동,화승,2,12,47.02,659-1,44133,1
6800,1990,2015,성정동,화승,2,12,47.02,659-1,44133,3
16200,2014,2015,성정동,해피드림2차,2,12,39.15,1474,44133,8
7909,2014,2015,성정동,에프엠21,2,13,22.0409,1292,44133,8
7909,2014,2015,성정동,에프엠21,2,13,22.0409,1292,44133,8
15700,1988,2015,성정동,주공5-1,2,15,59.12,717,44133,2
10300,1988,2015,성정동,주공5-2,2,16,39.3,717,44133,5
6800,1990,2015,성정동,화승,2,16,47.02,659-1,44133,3
5900,1990,2015,성정동,화승,2,16,47.02,659-1,44133,5
16800,2014,2015,성정동,해피드림2차,2,16,39.15,1474,44133,12
7909,2014,2015,성정동,에프엠21,2,16,22.0409,1292,44133,5
10500,1989,2015,성정동,주공6-1,2,17,47.01,785,44133,1
15200,1988,2015,성정동,주공5-1,2,17,59.12,717,44133,4
12000,1988,2015,성정동,주공5-2,2,20,39.69,717,44133,1
12724,2014,2015,성정동,에프엠21,2,23,27.8058,1292,44133,7
6800,1990,2015,성정동,화승,2,23,47.02,659-1,44133,3
13000,1991,2015,성정동,주공6-3,2,23,47.32,789,44133,5
12000,1989,2015,성정동,주공6-1,2,23,47.01,785,44133,1
13250,1989,2015,성정동,주공6-1,2,23,46.68,785,44133,4
17480,2014,2015,성정동,하이스타운3차,2,23,45.7,1335,44133,6
17600,1994,2015,성정동,선경,2,24,84.9,823,44133,16
6800,1990,2015,성정동,화승,2,24,47.02,659-1,44133,2
5900,1990,2015,성정동,화승,2,24,47.02,659-1,44133,5
5900,1990,2015,성정동,화승,2,24,47.02,659-1,44133,5
6400,1990,2015,성정동,화승,2,24,47.02,659-1,44133,4
6400,1990,2015,성정동,화승,2,24,47.02,659-1,44133,4
6800,1990,2015,성정동,화승,2,24,47.02,659-1,44133,3
6800,1990,2015,성정동,화승,2,24,47.02,659-1,44133,3
6800,1990,2015,성정동,화승,2,24,47.02,659-1,44133,3
6800,1990,2015,성정동,화승,2,24,47.02,659-1,44133,2
6800,1990,2015,성정동,화승,2,24,47.02,659-1,44133,2
6800,1990,2015,성정동,화승,2,26,47.02,659-1,44133,2
13300,1992,2015,성정동,한도,2,26,80.9,122-2,44133,9
7700,1990,2015,성정동,화승,2,26,47.02,659-1,44133,1
6400,1990,2015,성정동,화승,2,26,47.02,659-1,44133,1
6800,1990,2015,성정동,화승,2,26,47.02,659-1,44133,3
6800,1990,2015,성정동,화승,2,26,47.02,659-1,44133,3
6400,1990,2015,성정동,화승,2,26,47.02,659-1,44133,4
13500,1989,2015,성정동,주공6-1,2,26,50.09,785,44133,3
5900,1990,2015,성정동,화승,2,26,47.02,659-1,44133,5
6400,1990,2015,성정동,화승,2,26,47.02,659-1,44133,4
13100,1991,2015,성정동,주공6-3,2,26,47.32,789,44133,3
6950,2013,2015,성정동,평화로운나날,2,26,19.4575,1347,44133,8
6400,1990,2015,성정동,화승,2,26,47.02,659-1,44133,1
6400,1990,2015,성정동,화승,2,26,47.02,659-1,44133,1
6400,1990,2015,성정동,화승,2,27,47.02,659-1,44133,1
6400,1990,2015,성정동,화승,2,27,47.02,659-1,44133,1
6800,1990,2015,성정동,화승,2,27,47.02,659-1,44133,3
6800,1990,2015,성정동,화승,2,27,47.02,659-1,44133,2
21500,2003,2015,백석동,호반리젠시빌,2,2,84.9775,900,44133,1
21100,2003,2015,백석동,호반리젠시빌,2,2,84.9775,900,44133,1
16350,1992,2015,백석동,현대,2,2,84.67,191-3,44133,6
28000,2009,2015,백석동,백석마을아이파크,2,3,84.984,941,44133,2
15700,1992,2015,백석동,현대,2,4,84.67,191-3,44133,5
28000,2010,2015,백석동,백석리슈빌,2,5,84.9961,1007,44133,9
28400,2010,2015,백석동,백석리슈빌,2,6,84.9953,1007,44133,7
27200,2009,2015,백석동,백석마을아이파크,2,7,84.995,941,44133,4
28850,2009,2015,백석동,백석마을아이파크,2,7,84.995,941,44133,23
36000,2010,2015,백석동,백석리슈빌,2,9,130.8525,1007,44133,18
26500,2010,2015,백석동,백석리슈빌,2,9,84.9961,1007,44133,4
16200,1992,2015,백석동,현대,2,10,84.67,191-3,44133,9
22800,2004,2015,백석동,그린빌2,2,10,74.37,890,44133,5
26000,2006,2015,백석동,백석벽산블루밍1차,2,10,119.859,919,44133,11
25500,2003,2015,백석동,호반리젠시빌,2,11,84.9775,900,44133,10
31000,2014,2015,백석동,백석2차아이파크,2,13,84.9868,1178,44133,15
15950,1992,2015,백석동,현대,2,13,73.89,191-3,44133,14
26500,2003,2015,백석동,호반리젠시빌,2,13,84.9775,900,44133,15
24650,2004,2015,백석동,그린빌2,2,14,84.65,890,44133,11
24800,2004,2015,백석동,그린빌2,2,14,84.65,890,44133,11
26000,2003,2015,백석동,호반리젠시빌,2,14,84.9775,900,44133,9
30000,2009,2015,백석동,백석마을아이파크,2,14,84.984,941,44133,12
22000,2006,2015,백석동,백석벽산블루밍2차,2,15,84.886,924,44133,12
15940,1992,2015,백석동,현대,2,15,73.89,191-3,44133,7
23700,2006,2015,백석동,백석벽산블루밍2차,2,15,84.886,924,44133,14
24800,2004,2015,백석동,그린빌2,2,16,84.65,890,44133,7
21500,2002,2015,백석동,그린빌1차,2,16,75.99,915,44133,13
19500,2002,2015,백석동,그린빌1차,2,18,75.99,915,44133,1
32000,2006,2015,백석동,브라운스톤,2,21,155.607,930,44133,13
20000,2004,2015,백석동,그린빌2,2,21,84.65,890,44133,4
29500,2010,2015,백석동,백석리슈빌,2,21,84.9953,1007,44133,18
18000,1992,2015,백석동,현대,2,23,115.45,191-3,44133,3
15500,1992,2015,백석동,현대,2,23,73.89,191-3,44133,14
29000,2010,2015,백석동,천안백석푸르지오,2,24,84.887,979,44133,21
21900,2006,2015,백석동,브라운스톤,2,24,84.992,930,44133,3
18300,1992,2015,백석동,현대,2,24,115.45,191-3,44133,4
23000,2006,2015,백석동,백석벽산블루밍1차,2,24,84.886,919,44133,7
22500,2006,2015,백석동,브라운스톤,2,25,84.992,930,44133,9
20800,2006,2015,백석동,백석벽산블루밍1차,2,25,84.886,919,44133,9
35139,2014,2015,백석동,백석2차아이파크,2,25,106.721,1178,44133,8
26600,2003,2015,백석동,호반리젠시빌,2,25,84.9775,900,44133,9
24900,2003,2015,백석동,호반리젠시빌,2,25,84.9775,900,44133,13
18000,1992,2015,백석동,현대,2,26,150.37,191-3,44133,11
24000,2004,2015,백석동,그린빌2,2,26,84.65,890,44133,6
36000,2010,2015,백석동,천안백석푸르지오,2,26,110.655,979,44133,20
28000,2010,2015,백석동,백석리슈빌,2,27,84.9961,1007,44133,13
21000,2006,2015,백석동,백석벽산블루밍1차,2,28,84.886,919,44133,13
28000,2010,2015,백석동,백석리슈빌,2,28,103.5696,1007,44133,19
30200,2009,2015,백석동,백석마을아이파크,2,28,84.984,941,44133,9
22500,2003,2015,두정동,세광엔리치빌3,2,1,84.9932,605,44133,14
22500,2002,2015,두정동,한성필하우스1차,2,1,84.892,1000,44133,13
25900,2011,2015,두정동,두정역이안더센트럴,2,1,84.975,2045,44133,17
17000,1996,2015,두정동,극동늘푸른,2,1,59.91,526-1,44133,8
16650,1996,2015,두정동,극동늘푸른,2,2,59.91,526-1,44133,20
26000,2004,2015,두정동,두정5차푸르지오,2,2,84.742,2010,44133,12
20000,2002,2015,두정동,한성필하우스1차,2,2,71.0431,1000,44133,6
23300,2004,2015,두정동,경남아너스빌(대아아이투빌-1),2,2,84.7733,1080,44133,13
20000,2003,2015,두정동,두정3푸르지오,2,3,73.005,1593,44133,11
25000,2004,2015,두정동,이편한세상,2,3,84.967,1221,44133,14
6600,2013,2015,두정동,프라지움,2,3,20.2902,1283,44133,3
20000,2004,2015,두정동,이편한세상,2,3,84.967,1221,44133,1
22000,2004,2015,두정동,한성필하우스3차,2,4,84.9165,2035,44133,2
21000,2002,2015,두정동,한성필하우스1차,2,4,84.892,1000,44133,2
22700,2002,2015,두정동,한성필하우스1차,2,4,84.892,1000,44133,7
15500,1996,2015,두정동,우성,2,4,59.695,1864,44133,1
12600,1996,2015,두정동,대우그린,2,4,33.6,525-1,44133,12
